UID,Name,Position,Pens Saved Ratio,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
22024785,Georgi Argilashki,GK,33%,10,11,11,15,15,10,10,12,6,12,11,12,13,12,9,3,8,2,13,12,8,11,3,2,2,3,10,6,7,2,1,2,9,3,2,7,12,11,11,5,12,13,12,11,13,12,11,10,14,6,7,13,6,15,11,15,12,- -  -,
21035203,Nikola Ćetković,GK,50%,11,12,9,8,12,10,5,6,7,8,15,9,11,14,17,2,1,1,7,9,8,8,3,3,2,1,1,6,1,1,3,2,13,2,2,5,11,9,9,5,10,14,10,11,14,15,10,10,12,6,5,14,9,10,8,13,11,- -  -,
21033098,Azir Muminović,GK,33%,10,6,9,8,15,11,6,7,12,10,13,9,13,14,5,2,9,1,11,9,8,8,4,1,1,1,1,8,1,3,2,1,12,3,1,3,12,14,7,5,14,12,10,11,13,13,11,13,15,6,7,1,8,7,10,13,14,- -  -,
19370048,Andrew,GK,67%,11,13,11,14,14,12,12,10,11,12,13,8,15,12,13,2,8,3,12,14,11,13,5,1,7,1,10,7,3,1,1,1,14,3,3,10,13,8,10,16,13,11,15,12,16,8,11,10,12,7,6,7,10,14,10,12,12,- -  -,
19220270,Daniel Fuzato,GK,67%,12,13,8,15,15,12,11,14,11,13,14,13,11,10,5,13,9,1,13,14,7,13,1,1,6,3,9,2,3,3,3,2,10,4,1,9,13,11,11,12,13,13,13,10,15,13,13,11,14,6,5,10,3,11,10,3,12,- -  -,
19219843,Léo Jardim,GK,33%,11,15,12,14,12,12,11,10,8,14,10,13,13,12,13,2,10,2,10,10,12,11,4,3,2,3,9,9,8,2,2,2,10,3,2,8,14,12,11,8,14,12,12,9,16,11,14,14,14,9,5,10,11,14,12,12,13,- -  -,Wnt
19190112,Jordi,GK,25%,13,14,12,14,15,12,12,12,11,14,13,12,13,12,7,1,10,1,12,12,9,13,3,2,3,1,12,8,8,3,3,1,8,2,2,12,12,12,11,7,10,8,12,16,16,11,12,13,12,9,5,12,14,13,10,12,11,- -  -,
19119899,Busatto,GK,33%,10,11,11,16,16,8,10,14,9,13,16,11,16,11,11,4,11,5,14,15,9,10,4,1,5,2,9,5,10,3,3,1,8,6,1,8,14,12,10,4,12,11,13,15,12,16,13,12,14,4,7,17,7,16,14,14,16,- -  -,
19064264,Vaná,GK,20%,9,13,12,15,15,10,12,12,11,12,14,12,14,12,14,9,7,8,15,11,8,14,4,3,3,2,9,7,7,2,1,3,9,3,1,10,15,13,13,14,11,10,13,14,10,11,12,13,12,6,7,12,7,15,7,12,14,- -  -,
19030933,Neto,GK,25%,12,16,15,15,14,13,14,15,7,16,12,16,15,13,15,6,12,3,16,12,11,13,5,2,2,2,10,8,6,1,1,1,11,5,1,9,13,14,14,8,13,10,15,13,17,14,12,14,13,8,7,14,6,14,13,15,13,- -  -,Opt
19030218,Fabiano,GK,20%,7,12,14,16,14,7,9,16,13,12,14,10,12,11,12,2,12,3,13,12,7,12,6,2,3,3,9,9,10,1,2,1,10,2,2,6,16,12,13,5,13,14,14,12,16,10,17,11,13,4,10,8,12,14,11,15,12,- -  -,Opt
19001680,Nícolas,GK,25%,12,12,12,15,14,11,11,11,12,11,13,12,11,11,14,6,12,4,13,11,10,12,4,3,3,2,9,7,5,1,3,3,10,3,2,10,13,12,11,15,13,13,13,9,14,14,11,13,13,8,4,15,3,15,15,14,14,- -  -,
18091310,Babacar Niasse,GK,25%,10,16,12,17,10,14,13,10,7,12,16,12,8,8,13,1,8,3,10,12,13,12,1,1,5,2,10,4,11,2,3,1,10,3,7,8,17,8,10,15,11,14,9,5,13,15,8,12,11,5,10,11,5,8,7,12,11,- -  -,Opt
18089257,Arnaud Bodart,GK,50%,13,15,9,12,12,12,11,11,7,12,14,11,14,13,12,12,10,3,11,12,12,11,5,2,3,3,9,8,2,1,2,3,9,2,3,11,12,12,12,5,13,11,12,14,16,11,11,15,13,3,9,9,10,11,9,14,15,- -  -,
18083764,Joe Frising,GK,14%,12,5,6,14,18,10,4,6,12,7,11,6,10,12,14,1,3,1,3,5,4,4,3,1,1,1,1,8,1,3,3,3,10,3,1,1,13,12,7,5,12,11,5,10,12,11,5,10,13,4,14,9,7,13,13,8,19,- -  -,
18026122,Thibaut Courtois,GK,20%,12,13,14,18,12,11,8,14,8,15,15,12,16,16,16,14,13,2,16,14,9,11,7,1,10,3,10,9,10,2,2,2,13,4,3,12,20,16,14,5,16,16,18,6,19,12,16,14,17,10,5,18,5,15,14,17,14,- -  -,
18018791,Matz Sels,GK,67%,12,12,15,15,15,13,15,14,6,13,14,13,14,12,15,1,10,1,13,12,8,10,4,3,2,2,11,6,9,3,1,2,11,1,2,10,11,12,11,13,10,14,15,14,17,11,12,15,14,7,15,6,11,12,10,14,11,- -  -,
18018640,Thomas Kaminski,GK,33%,12,14,8,14,13,12,13,8,9,12,13,10,13,11,14,10,9,5,10,12,11,13,5,5,8,5,12,6,6,5,12,5,11,5,6,15,12,15,13,13,15,10,15,10,17,14,12,19,14,8,2,10,2,14,10,2,8,- -  -,Set
16184774,Marcel Köstenbauer,GK,20%,12,13,8,14,14,11,3,12,8,9,11,8,10,12,3,3,9,3,8,8,5,7,4,1,1,3,6,6,6,2,3,3,9,1,3,1,13,12,11,6,8,10,8,10,13,6,8,10,9,8,9,10,10,14,10,10,17,- -  -,
16184661,Mario Schragl,GK,50%,9,9,7,14,11,11,9,11,14,11,13,8,10,10,13,8,10,8,11,11,9,11,1,3,2,2,9,1,8,3,2,2,7,2,1,7,13,10,8,6,10,10,15,7,13,15,9,12,11,7,7,10,8,12,12,4,12,- -  -,Opt
16147449,Patrick Pentz,GK,67%,11,16,10,13,14,13,14,11,9,10,11,10,11,12,15,6,11,9,15,16,10,14,3,4,6,4,11,3,7,6,10,5,10,5,8,9,10,12,13,10,13,10,11,12,16,13,11,18,15,8,4,11,5,10,12,5,18,- -  -,
16116639,Martin Fraisl,GK,38%,12,12,12,12,11,12,12,13,9,10,14,10,11,10,12,3,11,1,14,13,10,13,3,4,5,1,10,4,8,9,12,4,12,6,5,7,13,14,12,6,14,10,13,13,14,12,11,12,12,7,6,8,6,10,10,2,13,- -  -,
16096375,Markus Schöller,GK,20%,13,8,9,15,15,10,8,7,10,11,9,8,10,15,15,1,14,2,7,9,8,7,2,1,3,1,2,6,2,2,1,1,9,1,1,5,12,13,9,5,9,9,13,7,15,9,8,11,12,5,12,12,5,11,11,10,12,- -  -,
16047341,Dejan Stojanović,GK,20%,12,13,12,16,12,10,12,11,8,12,11,11,12,12,13,15,7,13,13,11,9,11,2,1,1,1,10,1,11,1,1,1,9,3,2,9,15,12,11,8,13,11,14,12,15,13,12,16,15,12,12,11,5,11,14,2,7,- -  -,
16045707,Daniel Bachmann,GK,38%,11,13,15,15,6,10,10,14,11,11,13,13,13,12,7,5,9,3,11,12,10,11,3,3,1,3,7,8,6,2,3,3,10,5,2,10,13,14,13,3,12,10,15,8,15,10,11,12,13,4,6,14,6,12,14,11,14,- -  -,Set
16036272,Raphael Wolf,GK,67%,13,11,13,14,14,9,10,15,8,12,13,10,13,11,12,3,8,3,7,15,8,10,1,1,3,1,8,6,1,3,2,2,8,2,1,6,13,13,11,6,11,10,14,12,16,13,11,14,16,6,6,15,6,15,13,14,14,- -  -,
16003918,Jakub Jakubov,GK,20%,5,8,9,18,8,8,10,12,9,12,16,10,12,12,15,4,5,1,10,11,10,10,3,1,2,3,6,5,3,1,2,1,4,4,3,2,12,9,11,9,12,11,12,8,12,8,12,14,18,5,14,15,3,15,15,12,14,- -  -,
15019972,Jack Duncan,GK,25%,13,12,9,15,9,14,8,7,14,7,15,8,9,8,10,1,13,3,10,6,8,8,3,2,2,2,4,8,1,3,2,1,13,1,2,8,12,12,11,13,12,12,10,15,12,15,10,9,17,1,7,1,10,14,11,14,9,- -  -,
14063109,Jeremías Ledesma,GK,25%,11,16,11,14,12,11,11,14,9,11,15,13,14,12,15,1,13,4,12,15,11,17,4,2,1,1,7,7,6,2,3,1,8,3,1,9,12,13,12,12,13,17,15,13,17,13,12,13,15,4,5,15,9,16,13,14,13,- -  -,
14048328,Juan Musso,GK,20%,12,16,13,14,14,13,12,12,7,13,13,12,14,13,15,2,12,2,13,15,12,13,4,3,1,2,8,8,8,1,3,1,10,2,3,7,15,12,12,5,14,11,14,11,18,14,15,13,13,4,12,14,3,18,14,16,11,- -  -,Inj
14030119,Gerónimo Rulli,GK,33%,12,15,8,14,15,12,13,12,8,15,15,12,13,11,11,2,11,3,13,14,10,11,4,1,1,2,12,7,6,1,2,3,13,2,2,13,13,14,12,10,13,15,18,14,17,14,14,15,14,5,8,13,5,20,13,16,8,- -  -,Inj
13234200,Alionzi Nafian,GK,20%,10,13,6,9,14,9,5,5,13,5,10,6,9,8,19,1,10,1,12,6,5,6,4,2,1,3,1,8,1,3,3,1,8,2,3,4,8,9,8,15,13,13,6,12,13,13,8,13,9,1,12,9,10,12,12,12,19,- -  -,
13232510,Abdoul Razak Halidou,GK,25%,8,17,8,10,9,9,7,5,14,12,4,5,9,14,12,1,8,1,8,8,5,7,2,3,2,1,2,4,1,2,1,2,9,1,1,4,7,11,12,5,11,12,11,11,13,7,8,12,10,6,9,3,6,11,10,11,11,- -  -,
13232409,Narcisse Nlend,GK,20%,9,10,8,11,10,9,6,4,13,12,6,8,10,14,7,3,11,3,8,8,7,7,3,3,2,2,7,6,1,1,3,3,8,3,3,7,14,9,10,5,8,13,8,12,14,12,13,10,10,5,5,1,5,11,12,11,13,- -  -,
13232404,Camille Noah Ombolo,GK,30%,11,12,8,12,12,10,5,6,5,10,10,6,12,6,5,1,12,2,12,8,5,7,3,2,2,3,1,7,1,2,1,3,9,3,1,5,14,9,11,5,10,13,10,8,12,5,9,10,17,1,14,16,8,12,12,10,18,- -  -,Inj
13232059,Nicholas Sebwato,GK,33%,11,14,6,9,15,9,4,5,10,7,9,6,8,12,10,2,4,3,12,6,4,5,2,1,2,2,1,6,1,2,2,3,7,1,2,2,12,8,9,6,12,8,8,5,12,6,8,14,11,4,14,13,12,9,10,13,17,- -  -,
13230221,Joel Mutakubwa,GK,43%,11,8,8,10,14,10,6,7,10,8,15,6,6,14,13,3,10,1,14,8,6,7,3,2,3,3,2,5,1,3,2,3,6,2,1,2,14,6,10,5,14,8,7,14,10,5,9,12,13,4,7,6,14,12,13,11,17,- -  -,
13229098,Metacha Mnata,GK,20%,12,6,9,9,13,12,3,7,11,8,14,8,9,13,6,2,4,2,11,8,8,7,2,3,1,2,3,5,1,1,1,1,13,2,3,5,11,10,10,5,14,13,11,15,13,6,11,11,15,7,9,1,8,9,12,12,10,- -  -,
13227445,Lesenya Malapela,GK,50%,12,6,8,16,18,11,2,7,7,11,9,7,7,15,9,2,4,2,10,8,7,7,4,2,2,1,2,7,1,3,3,3,13,1,3,1,14,10,10,5,10,10,10,9,14,8,9,14,20,5,13,3,12,13,12,9,11,- -  -,
13227122,Charles Lukwago,GK,25%,12,14,9,7,12,14,3,7,14,9,12,4,12,14,7,2,10,1,11,7,8,8,2,2,1,2,6,7,1,2,1,1,7,3,2,8,12,8,9,5,9,12,7,11,14,5,9,12,14,7,6,7,9,15,10,13,19,- -  -,
13227120,Babacar Diop,GK,25%,13,6,9,14,12,12,8,6,15,12,13,4,8,14,18,2,12,1,12,9,6,8,3,2,2,2,4,8,1,1,3,3,10,1,3,5,14,14,10,5,14,11,11,14,14,13,7,11,10,6,5,4,8,10,14,10,18,- -  -,
13226893,Masten Becheker,GK,25%,10,14,8,10,14,9,4,6,14,11,14,8,11,13,12,1,9,1,12,7,7,6,5,1,3,2,2,8,1,2,1,3,7,2,3,2,13,5,7,5,13,11,6,7,12,6,10,11,15,3,11,11,12,11,4,12,10,- -  -,
13225895,Christopher Caserne,GK,17%,10,10,5,9,7,11,5,6,5,8,15,6,11,11,13,3,12,1,7,6,5,5,4,1,1,3,5,6,1,2,2,2,6,1,2,3,11,8,8,9,11,7,6,12,13,8,7,11,19,5,8,4,6,11,12,12,14,- -  -,Ama
13225813,Thabiso Lichaba,GK,33%,9,11,6,11,6,12,4,5,5,10,13,7,9,12,9,1,6,1,12,6,3,5,2,1,2,2,1,6,1,1,3,3,12,1,3,4,13,11,11,5,12,9,4,9,12,9,5,11,9,7,9,18,5,10,13,13,16,- -  -,
13224434,Anthony Gouws,GK,17%,11,14,6,12,6,10,6,5,10,7,11,6,8,11,8,1,8,2,8,4,5,5,3,1,1,2,1,7,1,2,2,1,6,3,3,4,13,10,9,5,12,7,8,13,12,6,8,10,7,6,6,12,14,9,10,13,16,- -  -,
13223770,Patrick Kybien,GK,40%,11,5,7,14,13,10,1,6,6,12,15,8,9,13,17,3,2,3,13,7,4,6,1,3,3,3,1,3,1,1,3,2,10,2,2,5,14,7,7,8,13,11,9,7,13,11,7,13,12,5,12,6,11,11,13,8,17,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
