,UID,Name,Position,Tck R,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
209,22058725.0,Aleksandar Georgiev,"D/WB/M (L), AM (RL)",86.0,13.0,13.0,10.0,8.0,12.0,13.0,13.0,8.0,12.0,9.0,11.0,9.0,11.0,8.0,12.0,8.0,8.0,9.0,11.0,12.0,9.0,14.0,10.0,10.0,11.0,8.0,10.0,9.0,6.0,10.0,12.0,9.0,10.0,8.0,11.0,10.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,13.0,12.0,5.0,9.0,11.0,7.0,13.0,10.0,14.0,10.0
210,53098758.0,Jeppe Arctander Moe,D/WB (L),61.0,11.0,13.0,11.0,12.0,15.0,11.0,12.0,13.0,14.0,12.0,11.0,13.0,14.0,10.0,12.0,7.0,13.0,10.0,11.0,13.0,9.0,12.0,12.0,13.0,5.0,6.0,10.0,13.0,12.0,6.0,13.0,12.0,12.0,5.0,13.0,8.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,8.0,13.0,5.0,8.0,13.0,12.0,14.0,11.0,14.0,12.0
211,37071042.0,Christopher Mamengi,D (LC),83.0,11.0,12.0,12.0,13.0,12.0,11.0,14.0,11.0,9.0,12.0,11.0,12.0,11.0,7.0,10.0,9.0,11.0,12.0,14.0,12.0,12.0,12.0,6.0,11.0,5.0,8.0,10.0,4.0,12.0,11.0,10.0,12.0,16.0,6.0,12.0,9.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,11.0,10.0,3.0,15.0,16.0,13.0,14.0,14.0,16.0,10.0
212,18084331.0,Iebe Swers,D/WB (R),74.0,15.0,12.0,7.0,7.0,14.0,16.0,5.0,8.0,9.0,11.0,14.0,11.0,13.0,11.0,12.0,12.0,7.0,14.0,9.0,14.0,10.0,14.0,11.0,12.0,11.0,8.0,13.0,9.0,8.0,9.0,10.0,11.0,10.0,7.0,12.0,12.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,14.0,13.0,7.0,11.0,3.0,6.0,12.0,11.0,14.0,15.0
213,93061271.0,Gustav Granath,"D (RC), WB (R)",95.0,12.0,9.0,10.0,13.0,11.0,14.0,14.0,12.0,11.0,12.0,12.0,10.0,12.0,11.0,12.0,9.0,9.0,11.0,11.0,11.0,9.0,12.0,12.0,10.0,9.0,7.0,10.0,6.0,11.0,8.0,13.0,11.0,10.0,6.0,12.0,10.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,12.0,12.0,7.0,9.0,11.0,9.0,12.0,14.0,17.0,14.0
214,19173447.0,Jean Felipe,D/WB/M/AM (R),76.0,14.0,12.0,12.0,8.0,12.0,13.0,12.0,12.0,9.0,11.0,10.0,11.0,11.0,11.0,12.0,14.0,8.0,12.0,9.0,11.0,10.0,12.0,9.0,13.0,13.0,6.0,11.0,13.0,8.0,10.0,7.0,7.0,11.0,7.0,8.0,12.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,12.0,5.0,8.0,9.0,9.0,11.0,6.0,16.0,12.0
215,96017865.0,Paweł Olkowski,D/WB (R),80.0,12.0,10.0,13.0,11.0,17.0,14.0,15.0,10.0,11.0,11.0,13.0,10.0,10.0,9.0,13.0,10.0,8.0,11.0,10.0,13.0,11.0,13.0,7.0,11.0,7.0,8.0,10.0,6.0,9.0,11.0,15.0,10.0,10.0,9.0,10.0,10.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,14.0,10.0,8.0,8.0,12.0,10.0,15.0,11.0,13.0,11.0
216,24053047.0,Luka Marin,D/WB/M (L),73.0,13.0,10.0,10.0,10.0,14.0,13.0,14.0,10.0,12.0,13.0,10.0,10.0,11.0,11.0,12.0,7.0,6.0,11.0,11.0,12.0,12.0,13.0,6.0,13.0,11.0,6.0,13.0,11.0,9.0,10.0,12.0,11.0,10.0,7.0,11.0,11.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,11.0,11.0,10.0,6.0,10.0,8.0,10.0,12.0,11.0,13.0
217,29156101.0,Ben Williams,D/WB (L),73.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,13.0,12.0,13.0,10.0,11.0,9.0,12.0,5.0,8.0,12.0,12.0,13.0,8.0,15.0,7.0,10.0,10.0,6.0,8.0,7.0,11.0,6.0,10.0,11.0,8.0,6.0,13.0,8.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,11.0,13.0,5.0,14.0,12.0,5.0,12.0,12.0,12.0,9.0
218,36078069.0,Giorgos Mygas,D/WB/M (R),75.0,13.0,12.0,13.0,13.0,13.0,14.0,14.0,13.0,15.0,10.0,12.0,9.0,8.0,8.0,15.0,8.0,9.0,11.0,8.0,10.0,9.0,15.0,9.0,12.0,10.0,9.0,10.0,9.0,10.0,12.0,14.0,10.0,11.0,8.0,10.0,12.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,15.0,11.0,8.0,13.0,15.0,8.0,12.0,8.0,14.0,9.0
219,37075180.0,Dean James,D/WB (L),81.0,14.0,12.0,12.0,8.0,13.0,13.0,12.0,9.0,7.0,8.0,10.0,12.0,8.0,14.0,7.0,7.0,5.0,11.0,9.0,11.0,7.0,7.0,8.0,11.0,7.0,4.0,11.0,12.0,10.0,9.0,10.0,12.0,11.0,6.0,11.0,12.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,11.0,10.0,4.0,11.0,13.0,6.0,13.0,11.0,13.0,17.0
220,17035284.0,Gleb Shevchenko,"D (RL), WB (R)",65.0,12.0,12.0,12.0,6.0,13.0,12.0,14.0,12.0,10.0,10.0,14.0,10.0,12.0,11.0,11.0,13.0,12.0,12.0,10.0,14.0,6.0,14.0,6.0,12.0,6.0,4.0,12.0,6.0,6.0,10.0,12.0,10.0,10.0,10.0,12.0,10.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,8.0,13.0,4.0,8.0,10.0,6.0,10.0,8.0,14.0,15.0
221,67293607.0,Guillem,D/WB/M/AM (R),87.0,14.0,11.0,8.0,7.0,10.0,15.0,12.0,7.0,13.0,12.0,14.0,10.0,10.0,9.0,11.0,8.0,9.0,12.0,11.0,14.0,7.0,14.0,11.0,12.0,11.0,5.0,9.0,8.0,7.0,8.0,9.0,12.0,9.0,3.0,13.0,10.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,12.0,11.0,7.0,11.0,8.0,6.0,11.0,9.0,9.0,16.0
222,2000026135.0,Mirko Mutavčić,"D/WB (R), M (C)",74.0,12.0,10.0,10.0,8.0,17.0,12.0,11.0,11.0,12.0,12.0,10.0,12.0,11.0,11.0,12.0,13.0,10.0,10.0,12.0,11.0,11.0,12.0,11.0,12.0,10.0,10.0,11.0,11.0,10.0,13.0,10.0,10.0,16.0,6.0,11.0,12.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,12.0,16.0,4.0,12.0,13.0,8.0,12.0,13.0,15.0,11.0
223,2000046606.0,Bruno Brajković,D/WB (R),75.0,14.0,11.0,8.0,9.0,11.0,14.0,14.0,7.0,13.0,10.0,11.0,8.0,10.0,12.0,13.0,7.0,8.0,11.0,9.0,12.0,11.0,15.0,9.0,13.0,11.0,7.0,10.0,5.0,7.0,7.0,12.0,7.0,9.0,9.0,11.0,11.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,10.0,13.0,6.0,10.0,9.0,10.0,10.0,9.0,15.0,14.0
224,36034927.0,Michalis Bakakis,"D (RL), WB (R)",76.0,12.0,13.0,12.0,8.0,12.0,13.0,13.0,9.0,13.0,12.0,14.0,10.0,10.0,10.0,13.0,8.0,11.0,11.0,11.0,13.0,9.0,14.0,4.0,8.0,9.0,7.0,9.0,4.0,11.0,7.0,12.0,12.0,9.0,7.0,12.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,12.0,11.0,6.0,5.0,12.0,9.0,13.0,12.0,16.0,14.0
225,43252237.0,Lirim Kastrati,D (RC),84.0,13.0,13.0,10.0,11.0,11.0,13.0,13.0,10.0,14.0,13.0,13.0,9.0,11.0,9.0,13.0,5.0,4.0,12.0,12.0,12.0,7.0,13.0,6.0,10.0,11.0,10.0,9.0,4.0,11.0,10.0,7.0,10.0,9.0,9.0,13.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,12.0,11.0,2.0,12.0,11.0,11.0,12.0,9.0,17.0,17.0
226,27051777.0,Kasper Enghardt,"D (RC), DM, M (C)",84.0,7.0,10.0,10.0,13.0,15.0,9.0,13.0,14.0,13.0,11.0,11.0,13.0,12.0,14.0,10.0,3.0,14.0,4.0,12.0,14.0,3.0,12.0,3.0,3.0,3.0,7.0,10.0,3.0,12.0,7.0,5.0,14.0,11.0,12.0,14.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,10.0,12.0,5.0,3.0,14.0,3.0,12.0,10.0,16.0,10.0
227,14134833.0,Nicolás Fernández,D/WB/M (L),80.0,13.0,11.0,11.0,10.0,12.0,13.0,12.0,10.0,12.0,11.0,11.0,10.0,10.0,12.0,4.0,7.0,10.0,10.0,10.0,11.0,11.0,13.0,10.0,13.0,11.0,7.0,11.0,12.0,13.0,8.0,13.0,11.0,10.0,8.0,12.0,11.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,10.0,20.0,3.0,6.0,15.0,12.0,11.0,11.0,14.0,14.0
228,37059771.0,Hennos Asmelash,"D (RC), WB (R), DM, M (C)",65.0,12.0,12.0,12.0,9.0,13.0,13.0,12.0,8.0,15.0,11.0,11.0,10.0,9.0,11.0,16.0,5.0,9.0,12.0,11.0,13.0,11.0,11.0,10.0,8.0,9.0,7.0,9.0,10.0,10.0,10.0,7.0,12.0,11.0,5.0,10.0,10.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,10.0,3.0,11.0,7.0,11.0,13.0,13.0,18.0,11.0
229,28116056.0,Lewis Gordon,D/WB (L),80.0,14.0,12.0,9.0,8.0,12.0,14.0,12.0,9.0,11.0,11.0,11.0,10.0,13.0,10.0,16.0,11.0,7.0,9.0,12.0,11.0,11.0,13.0,7.0,11.0,10.0,6.0,10.0,5.0,9.0,10.0,10.0,11.0,11.0,6.0,11.0,11.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,12.0,12.0,4.0,5.0,10.0,4.0,11.0,12.0,9.0,12.0
230,62233027.0,Ognjen Mitrović,"D (RL), WB/M (L)",78.0,11.0,12.0,11.0,12.0,9.0,12.0,15.0,12.0,13.0,12.0,12.0,10.0,14.0,11.0,13.0,9.0,6.0,10.0,11.0,10.0,6.0,12.0,11.0,11.0,9.0,6.0,11.0,8.0,10.0,7.0,9.0,11.0,11.0,9.0,12.0,11.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,11.0,12.0,2.0,5.0,2.0,11.0,12.0,11.0,14.0,11.0
231,29087568.0,Sam Long,"D (RC), WB (R)",73.0,12.0,10.0,10.0,12.0,17.0,12.0,14.0,12.0,10.0,9.0,13.0,10.0,15.0,11.0,12.0,9.0,14.0,10.0,10.0,17.0,9.0,15.0,5.0,11.0,11.0,5.0,9.0,5.0,12.0,10.0,12.0,11.0,10.0,3.0,12.0,10.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,7.0,13.0,1.0,2.0,15.0,5.0,17.0,17.0,17.0,15.0
232,28030328.0,Kieron Freeman,"D (RC), WB (R)",83.0,12.0,11.0,12.0,10.0,13.0,11.0,11.0,12.0,10.0,12.0,12.0,11.0,10.0,11.0,12.0,7.0,10.0,11.0,11.0,10.0,9.0,12.0,8.0,11.0,12.0,7.0,12.0,10.0,12.0,12.0,10.0,12.0,12.0,4.0,11.0,12.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,13.0,12.0,12.0,4.0,10.0,6.0,9.0,6.0,13.0,8.0
233,14021442.0,Guillermo Cosaro,D (LC),70.0,10.0,8.0,11.0,11.0,11.0,8.0,13.0,12.0,12.0,12.0,13.0,14.0,14.0,12.0,13.0,10.0,10.0,13.0,13.0,13.0,11.0,15.0,3.0,5.0,6.0,5.0,9.0,10.0,14.0,10.0,10.0,13.0,9.0,9.0,13.0,10.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,12.0,14.0,9.0,10.0,11.0,7.0,12.0,10.0,10.0,5.0
234,19216901.0,Pacheco,D/WB (R),80.0,12.0,13.0,10.0,9.0,13.0,12.0,13.0,13.0,7.0,11.0,13.0,9.0,12.0,11.0,12.0,11.0,7.0,11.0,10.0,13.0,12.0,13.0,11.0,13.0,11.0,10.0,11.0,9.0,8.0,10.0,9.0,10.0,13.0,4.0,11.0,10.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,13.0,13.0,1.0,9.0,12.0,11.0,12.0,11.0,14.0,17.0
235,43302299.0,Matteo Anzolin,"D (LC), WB (L)",79.0,12.0,11.0,10.0,10.0,12.0,12.0,13.0,11.0,11.0,11.0,12.0,10.0,11.0,12.0,12.0,8.0,10.0,12.0,13.0,10.0,11.0,10.0,11.0,11.0,11.0,5.0,11.0,7.0,10.0,8.0,7.0,11.0,12.0,4.0,12.0,13.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,4.0,7.0,10.0,5.0,11.0,7.0,15.0,17.0
236,69004838.0,Anthony Sauthier,D/WB/M (R),68.0,10.0,9.0,11.0,10.0,11.0,9.0,11.0,6.0,11.0,13.0,14.0,13.0,12.0,12.0,13.0,12.0,15.0,8.0,11.0,14.0,11.0,12.0,9.0,13.0,7.0,8.0,12.0,7.0,11.0,13.0,12.0,11.0,12.0,9.0,13.0,11.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,7.0,14.0,7.0,3.0,13.0,8.0,14.0,10.0,13.0,12.0
237,83169433.0,Tiago Manso,"D (RL), WB (R)",69.0,13.0,12.0,12.0,8.0,13.0,13.0,12.0,9.0,11.0,13.0,11.0,9.0,10.0,10.0,12.0,13.0,8.0,13.0,11.0,13.0,8.0,13.0,9.0,13.0,12.0,5.0,12.0,7.0,8.0,7.0,9.0,10.0,13.0,7.0,12.0,13.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,8.0,11.0,3.0,10.0,9.0,4.0,14.0,11.0,12.0,19.0
238,53063432.0,Øyvind Alseth,D/WB (R),65.0,11.0,9.0,10.0,12.0,15.0,12.0,13.0,13.0,12.0,12.0,14.0,13.0,9.0,10.0,6.0,8.0,7.0,9.0,11.0,12.0,14.0,14.0,7.0,12.0,11.0,8.0,10.0,6.0,11.0,9.0,8.0,11.0,12.0,8.0,12.0,9.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,11.0,12.0,5.0,11.0,12.0,3.0,11.0,13.0,15.0,12.0
239,19355315.0,Igor Formiga,D/WB/M/AM (R),92.0,14.0,14.0,7.0,9.0,14.0,14.0,13.0,7.0,12.0,12.0,11.0,11.0,12.0,10.0,12.0,13.0,4.0,14.0,10.0,11.0,8.0,13.0,7.0,11.0,12.0,8.0,11.0,6.0,6.0,9.0,12.0,10.0,11.0,10.0,10.0,12.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,11.0,12.0,6.0,6.0,13.0,11.0,10.0,12.0,12.0,17.0
240,92092219.0,Giannis Kiakos,"D/WB (L), DM, M (LC)",68.0,12.0,12.0,9.0,11.0,12.0,12.0,12.0,10.0,11.0,12.0,8.0,10.0,10.0,12.0,12.0,10.0,8.0,12.0,10.0,11.0,12.0,12.0,13.0,13.0,11.0,10.0,12.0,12.0,9.0,11.0,10.0,9.0,12.0,6.0,9.0,13.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,13.0,7.0,3.0,10.0,13.0,10.0,13.0,14.0,14.0
241,61068554.0,Daniel Harvie,D/WB/M (L),66.0,13.0,12.0,10.0,8.0,12.0,13.0,13.0,10.0,15.0,10.0,12.0,7.0,12.0,10.0,13.0,8.0,9.0,10.0,11.0,13.0,10.0,14.0,8.0,12.0,10.0,6.0,13.0,8.0,11.0,6.0,12.0,10.0,11.0,5.0,12.0,12.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,12.0,14.0,5.0,14.0,9.0,8.0,13.0,10.0,13.0,11.0
242,62078819.0,Matej Palčič,D/WB (R),77.0,12.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,5.0,11.0,9.0,13.0,12.0,10.0,15.0,13.0,10.0,12.0,12.0,10.0,11.0,13.0,11.0,12.0,12.0,10.0,12.0,6.0,12.0,8.0,10.0,12.0,12.0,6.0,11.0,12.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,15.0,14.0,9.0,5.0,13.0,17.0,16.0,15.0,15.0,10.0
243,28066142.0,Matthew Pennington,D (RC),81.0,11.0,11.0,11.0,13.0,13.0,12.0,11.0,12.0,12.0,13.0,14.0,12.0,10.0,11.0,15.0,5.0,11.0,11.0,12.0,13.0,8.0,13.0,5.0,8.0,9.0,7.0,11.0,6.0,12.0,5.0,10.0,12.0,11.0,6.0,12.0,13.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,13.0,2.0,5.0,10.0,5.0,16.0,14.0,12.0,15.0
244,19167512.0,Matheus Leoni,D/WB (L),83.0,12.0,12.0,13.0,11.0,11.0,12.0,13.0,10.0,12.0,10.0,13.0,12.0,10.0,9.0,14.0,8.0,9.0,12.0,12.0,14.0,11.0,13.0,11.0,11.0,9.0,7.0,9.0,11.0,10.0,11.0,10.0,12.0,11.0,9.0,11.0,11.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,11.0,12.0,7.0,7.0,11.0,6.0,13.0,11.0,12.0,11.0
245,67214327.0,Zé Ricardo,D/WB/M (L),68.0,13.0,13.0,9.0,10.0,13.0,13.0,12.0,9.0,15.0,13.0,13.0,11.0,11.0,10.0,14.0,14.0,8.0,12.0,9.0,10.0,12.0,13.0,12.0,12.0,12.0,10.0,13.0,12.0,8.0,10.0,10.0,8.0,12.0,11.0,11.0,13.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,11.0,12.0,9.0,13.0,9.0,7.0,11.0,9.0,12.0,9.0
246,48036256.0,Kévin Van Den Kerkhof,D/WB/M (R),84.0,13.0,10.0,12.0,15.0,13.0,14.0,13.0,12.0,10.0,11.0,12.0,10.0,11.0,11.0,14.0,11.0,10.0,10.0,10.0,11.0,8.0,12.0,8.0,11.0,10.0,7.0,10.0,8.0,12.0,9.0,8.0,7.0,11.0,5.0,12.0,10.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,9.0,13.0,2.0,7.0,15.0,7.0,13.0,11.0,13.0,12.0
247,85045421.0,Emeric Dudouit,"D (RC), WB (R), DM",74.0,13.0,11.0,14.0,10.0,13.0,11.0,13.0,11.0,11.0,12.0,13.0,12.0,11.0,12.0,12.0,10.0,7.0,10.0,10.0,13.0,12.0,14.0,7.0,9.0,10.0,7.0,12.0,8.0,10.0,11.0,7.0,8.0,12.0,6.0,9.0,11.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,12.0,12.0,3.0,12.0,13.0,9.0,14.0,12.0,12.0,12.0
248,62074111.0,Lazar Đorđević,D (LC),87.0,12.0,13.0,10.0,14.0,9.0,11.0,10.0,9.0,7.0,11.0,11.0,11.0,12.0,12.0,12.0,9.0,11.0,8.0,12.0,11.0,11.0,10.0,13.0,14.0,11.0,9.0,10.0,7.0,12.0,6.0,7.0,11.0,12.0,6.0,12.0,11.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,10.0,14.0,2.0,5.0,15.0,5.0,11.0,11.0,10.0,12.0
249,28098436.0,Harvey Rodgers,"D (RLC), WB (R)",83.0,11.0,10.0,9.0,13.0,14.0,11.0,14.0,12.0,13.0,10.0,14.0,9.0,10.0,10.0,13.0,7.0,11.0,10.0,10.0,12.0,10.0,12.0,10.0,10.0,9.0,6.0,10.0,12.0,12.0,7.0,8.0,12.0,12.0,6.0,14.0,9.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,12.0,12.0,6.0,12.0,12.0,5.0,8.0,10.0,11.0,7.0
250,84150278.0,Bastien Conus,"D/WB (L), DM",78.0,13.0,12.0,11.0,5.0,13.0,13.0,11.0,7.0,14.0,12.0,13.0,12.0,12.0,10.0,12.0,10.0,8.0,9.0,11.0,13.0,9.0,13.0,9.0,11.0,9.0,7.0,12.0,6.0,6.0,6.0,11.0,10.0,9.0,12.0,13.0,12.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,15.0,10.0,6.0,14.0,9.0,10.0,9.0,8.0,12.0,14.0
251,84155814.0,Dylan Tavares,D/WB/M (L),70.0,14.0,14.0,7.0,5.0,14.0,13.0,13.0,6.0,12.0,12.0,9.0,11.0,9.0,12.0,12.0,9.0,8.0,12.0,10.0,12.0,8.0,13.0,8.0,11.0,12.0,8.0,12.0,7.0,6.0,8.0,12.0,10.0,11.0,6.0,12.0,12.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,12.0,13.0,7.0,7.0,11.0,13.0,13.0,10.0,13.0,13.0
252,96080076.0,Hubert Matynia,D/WB/M (L),67.0,13.0,12.0,11.0,10.0,12.0,13.0,9.0,9.0,7.0,12.0,11.0,12.0,10.0,10.0,10.0,11.0,8.0,14.0,11.0,15.0,10.0,14.0,10.0,12.0,12.0,5.0,10.0,9.0,9.0,6.0,13.0,9.0,13.0,10.0,9.0,11.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,11.0,12.0,1.0,8.0,13.0,13.0,18.0,13.0,9.0,2.0
253,55082916.0,José Gomes,D/WB (L),65.0,13.0,11.0,12.0,13.0,10.0,13.0,12.0,11.0,10.0,10.0,9.0,12.0,11.0,12.0,14.0,14.0,8.0,13.0,10.0,12.0,10.0,12.0,11.0,13.0,11.0,6.0,12.0,7.0,10.0,7.0,12.0,11.0,13.0,10.0,12.0,13.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,13.0,6.0,7.0,11.0,17.0,11.0,12.0,9.0,12.0
254,83261913.0,Rodrigo Rego,D (LC),77.0,13.0,12.0,11.0,12.0,13.0,13.0,11.0,12.0,12.0,11.0,13.0,11.0,11.0,11.0,14.0,14.0,9.0,10.0,11.0,12.0,12.0,10.0,6.0,9.0,8.0,6.0,12.0,5.0,12.0,7.0,9.0,12.0,13.0,7.0,12.0,12.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,14.0,12.0,8.0,5.0,12.0,6.0,16.0,16.0,12.0,12.0
255,14198076.0,Alan Lorenzo,D (RLC),71.0,12.0,11.0,6.0,10.0,9.0,12.0,12.0,11.0,11.0,10.0,13.0,14.0,12.0,16.0,13.0,5.0,14.0,8.0,11.0,10.0,9.0,10.0,6.0,8.0,4.0,5.0,10.0,3.0,11.0,7.0,14.0,12.0,10.0,7.0,12.0,9.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,9.0,13.0,2.0,8.0,12.0,5.0,11.0,13.0,14.0,16.0
256,22078633.0,Patrick-Gabriel Galchev,D/WB (RL),74.0,14.0,13.0,11.0,7.0,13.0,13.0,13.0,7.0,13.0,10.0,17.0,9.0,10.0,8.0,16.0,8.0,8.0,9.0,10.0,16.0,9.0,16.0,10.0,9.0,11.0,7.0,11.0,11.0,6.0,8.0,13.0,9.0,9.0,9.0,12.0,10.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,12.0,11.0,7.0,8.0,12.0,9.0,13.0,12.0,16.0,11.0
257,62093796.0,Miloš Milović,D (RC),81.0,10.0,9.0,13.0,14.0,11.0,10.0,12.0,13.0,10.0,12.0,11.0,11.0,10.0,11.0,12.0,5.0,9.0,10.0,14.0,12.0,11.0,11.0,8.0,8.0,6.0,6.0,9.0,5.0,13.0,4.0,3.0,13.0,10.0,4.0,11.0,7.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,9.0,15.0,5.0,12.0,13.0,5.0,10.0,7.0,13.0,10.0
258,36078760.0,Giorgos Saramantas,D/WB (L),81.0,13.0,14.0,9.0,7.0,14.0,13.0,14.0,7.0,14.0,13.0,13.0,10.0,12.0,12.0,14.0,8.0,9.0,8.0,12.0,14.0,10.0,14.0,11.0,11.0,10.0,6.0,10.0,11.0,7.0,7.0,12.0,12.0,10.0,8.0,12.0,11.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,15.0,13.0,4.0,6.0,11.0,4.0,13.0,12.0,9.0,13.0
259,19352684.0,Diego Matos,D/WB/M (L),78.0,15.0,13.0,13.0,2.0,16.0,14.0,13.0,8.0,12.0,12.0,8.0,11.0,12.0,9.0,10.0,9.0,6.0,11.0,10.0,10.0,10.0,11.0,10.0,9.0,12.0,7.0,10.0,11.0,6.0,10.0,9.0,10.0,10.0,2.0,9.0,10.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,12.0,13.0,3.0,13.0,12.0,12.0,10.0,10.0,15.0,18.0
260,62070346.0,Dušan Mijić,D (RL),69.0,11.0,11.0,12.0,12.0,9.0,11.0,12.0,13.0,9.0,12.0,8.0,11.0,12.0,12.0,10.0,9.0,15.0,10.0,14.0,10.0,8.0,14.0,8.0,11.0,7.0,6.0,12.0,4.0,10.0,11.0,9.0,13.0,12.0,10.0,12.0,8.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,10.0,13.0,9.0,8.0,12.0,12.0,10.0,10.0,10.0,10.0
261,63029161.0,Martin Šulek,"D (RC), WB (R)",81.0,10.0,8.0,12.0,9.0,15.0,12.0,12.0,10.0,7.0,15.0,11.0,11.0,11.0,12.0,17.0,8.0,2.0,10.0,14.0,11.0,11.0,9.0,7.0,12.0,6.0,6.0,15.0,3.0,12.0,9.0,10.0,12.0,13.0,5.0,12.0,10.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,10.0,13.0,2.0,9.0,8.0,8.0,9.0,11.0,15.0,18.0
