UID,Name,Position,Tcon/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000226787,MJ Kamara,D/WB/AM (L),1.13,15,15,11,13,18,14,12,8,6,13,7,5,8,12,17,9,6,7,7,6,6,8,3,11,8,1,12,1,6,3,4,6,10,1,5,13,1,2,1,1,2,2,1,1,1,4,2,- -  -,
2000142936,Owen Woodhouse,"D (RL), WB/M (R)",1.09,11,9,5,10,11,11,10,5,13,8,6,6,8,10,4,5,2,4,7,6,7,6,5,8,3,3,5,5,1,1,4,8,6,3,10,6,1,2,3,3,2,2,2,4,1,2,3,- -  -,
28127068,Kaine Kesler Hayden,D/WB/M (R),0.78,16,15,11,8,12,16,13,7,10,13,13,13,13,11,14,13,12,12,12,12,10,10,7,13,13,8,12,7,9,8,5,9,13,7,12,13,2,1,3,1,1,1,3,3,3,2,1,- -  -,
2000048043,Tayo Adaramola,D/WB (L),0.80,16,14,12,9,13,16,13,10,6,10,9,9,12,11,14,12,8,11,12,12,10,12,4,12,9,8,12,5,9,12,6,10,10,6,10,11,3,3,2,1,3,1,3,1,3,1,3,- -  -,
67277695,Pep Chavarría,D/WB/M (L),1.53,15,16,12,10,14,15,14,10,12,13,13,13,14,13,15,9,11,13,12,13,11,14,11,14,13,5,14,8,8,7,9,12,12,7,13,15,3,4,2,2,1,1,3,1,3,2,2,- -  -,
2002102347,Harley Nunn,"D (RL), WB (R)",1.03,13,13,13,10,14,12,13,11,8,10,12,12,11,13,7,13,7,9,13,11,9,13,8,12,8,6,12,4,10,8,6,13,13,6,13,16,2,2,4,3,1,1,1,2,2,3,3,- -  -,
89065853,Josh Jackman,"D (RL), WB (R)",0.87,8,8,9,10,12,9,9,8,12,8,9,8,8,8,10,6,11,5,9,11,5,11,7,8,6,4,8,3,9,8,10,9,8,3,10,9,4,2,3,1,2,3,4,1,3,3,3,- -  -,
72040306,Sam Adekugbe,D/WB (L),0.95,14,13,10,11,11,14,14,13,12,12,11,12,13,9,12,7,8,14,12,13,8,14,6,12,12,7,13,6,10,6,10,12,12,6,12,12,1,4,1,1,1,1,2,1,1,2,2,- -  -,Trn
2000134410,Harry Wright,D (RL),1.36,12,11,8,10,9,11,11,7,5,9,7,8,7,15,15,6,4,5,9,9,6,11,5,8,1,3,5,4,6,4,7,6,6,2,10,6,1,1,2,3,2,2,4,1,2,1,3,- -  -,
61042788,Stephen Hendrie,D/WB (L),1.02,11,10,11,10,12,11,14,12,10,11,12,6,11,7,8,4,5,9,11,11,9,10,10,10,7,6,9,7,10,8,8,9,9,5,10,10,3,1,2,3,2,3,3,2,1,2,3,- -  -,
2000020018,Junior Robinson,D/WB (R),1.26,15,12,9,11,13,13,13,8,11,6,7,8,10,12,9,12,12,8,12,8,8,9,3,10,7,3,9,2,7,5,7,4,7,4,9,9,2,3,3,4,1,2,4,2,1,3,1,- -  -,
29142175,Jordan Marshall,D/WB (L),1.42,14,9,11,12,12,12,13,11,10,14,13,8,10,9,12,9,6,12,11,12,9,13,7,12,11,5,11,7,7,7,5,10,10,6,9,10,2,1,1,2,1,1,3,2,3,3,1,- -  -,
2002080482,Jhory Espinoza,"D (RL), AM (L)",1.11,16,17,17,5,14,13,15,11,6,7,15,9,6,13,16,12,14,8,4,14,9,17,5,10,10,4,9,2,10,8,13,6,11,6,8,13,1,3,2,2,1,2,1,3,2,3,2,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
