,UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
63,2002084458.0,Rachid Alaoui,GK,1.14,10.0,10.0,9.0,14.0,7.0,8.0,9.0,8.0,12.0,9.0,6.0,9.0,13.0,12.0,8.0,1.0,9.0,1.0,13.0,14.0,10.0,10.0,3.0,3.0,3.0,3.0,7.0,5.0,1.0,3.0,1.0,3.0,12.0,1.0,3.0,11.0,14.0,8.0,13.0,1.0,15.0,7.0,9.0,5.0,13.0,8.0,7.0
64,28122947.0,Rohan Luthra,GK,1.17,11.0,14.0,9.0,15.0,12.0,12.0,3.0,7.0,12.0,11.0,6.0,10.0,7.0,13.0,9.0,3.0,11.0,1.0,10.0,4.0,7.0,6.0,4.0,3.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,7.0,2.0,3.0,5.0,15.0,12.0,10.0,11.0,12.0,9.0,10.0,11.0,9.0,9.0,9.0
65,2000155196.0,Kyle Cooke,GK,1.36,7.0,10.0,6.0,8.0,9.0,7.0,7.0,5.0,9.0,5.0,4.0,4.0,5.0,8.0,5.0,3.0,11.0,3.0,6.0,10.0,6.0,5.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,4.0,13.0,9.0,11.0,5.0,9.0,6.0,6.0,10.0,11.0,7.0,10.0
66,85121853.0,Mehdi Jeannin,GK,1.1,9.0,10.0,12.0,13.0,14.0,10.0,12.0,14.0,5.0,12.0,10.0,11.0,11.0,12.0,11.0,8.0,9.0,5.0,13.0,12.0,8.0,10.0,2.0,2.0,1.0,2.0,11.0,6.0,8.0,3.0,1.0,1.0,11.0,3.0,1.0,13.0,11.0,11.0,12.0,6.0,13.0,14.0,14.0,14.0,14.0,12.0,12.0
67,2000227101.0,Anthony Nunez,GK,1.34,10.0,7.0,8.0,7.0,8.0,12.0,3.0,7.0,6.0,5.0,15.0,10.0,7.0,13.0,8.0,1.0,7.0,3.0,9.0,6.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,6.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,10.0,10.0,8.0,5.0,5.0,10.0,9.0,9.0,13.0,5.0,9.0
68,2002107283.0,Panagiotis Mantikos,GK,1.5,11.0,12.0,5.0,10.0,11.0,7.0,5.0,4.0,10.0,5.0,5.0,5.0,11.0,10.0,12.0,3.0,1.0,3.0,4.0,17.0,3.0,10.0,2.0,2.0,3.0,1.0,3.0,7.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,9.0,9.0,11.0,9.0,6.0,4.0,4.0,6.0,8.0,10.0,7.0
69,2002083306.0,Aaron Jones,GK,1.23,7.0,8.0,13.0,6.0,6.0,5.0,6.0,6.0,9.0,6.0,5.0,8.0,8.0,14.0,11.0,2.0,2.0,2.0,8.0,13.0,5.0,8.0,4.0,2.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,6.0,8.0,7.0,16.0,13.0,14.0,9.0,8.0,9.0,5.0,9.0
70,2002083696.0,Cheikh Sy,GK,1.26,7.0,14.0,8.0,10.0,4.0,8.0,2.0,5.0,7.0,4.0,6.0,4.0,5.0,11.0,16.0,1.0,10.0,2.0,6.0,7.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,6.0,6.0,7.0,1.0,8.0,5.0,6.0,13.0,9.0,8.0,5.0
71,2002083038.0,Santiago,GK,1.08,10.0,13.0,16.0,15.0,13.0,7.0,12.0,12.0,8.0,13.0,15.0,12.0,16.0,12.0,19.0,3.0,7.0,2.0,14.0,9.0,14.0,13.0,3.0,1.0,3.0,3.0,7.0,5.0,1.0,3.0,3.0,3.0,13.0,1.0,1.0,9.0,12.0,15.0,12.0,2.0,10.0,17.0,12.0,14.0,16.0,7.0,13.0
72,2002081434.0,Stuart Domeracki,GK,1.03,5.0,15.0,8.0,10.0,14.0,5.0,6.0,5.0,7.0,10.0,6.0,7.0,10.0,9.0,7.0,3.0,10.0,3.0,11.0,9.0,3.0,7.0,2.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,2.0,2.0,7.0,3.0,2.0,7.0,11.0,10.0,6.0,5.0,10.0,6.0,11.0,10.0,14.0,11.0,6.0
73,29177940.0,Sam Jackson,GK,1.21,10.0,12.0,4.0,6.0,12.0,9.0,2.0,2.0,8.0,3.0,14.0,6.0,10.0,11.0,15.0,1.0,12.0,1.0,7.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,7.0,2.0,3.0,2.0,10.0,5.0,7.0,5.0,6.0,9.0,4.0,12.0,12.0,14.0,5.0
74,29240105.0,Paul Cooper,GK,1.16,7.0,12.0,8.0,7.0,4.0,7.0,3.0,6.0,10.0,9.0,6.0,6.0,8.0,13.0,6.0,1.0,11.0,3.0,7.0,9.0,7.0,5.0,4.0,2.0,3.0,3.0,2.0,7.0,2.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,12.0,7.0,10.0,5.0,10.0,7.0,11.0,5.0,9.0,11.0,8.0
75,29110227.0,Dillon Barnes,GK,1.0,9.0,13.0,10.0,15.0,9.0,9.0,11.0,12.0,7.0,10.0,10.0,8.0,9.0,9.0,12.0,7.0,8.0,2.0,11.0,9.0,9.0,9.0,3.0,1.0,1.0,3.0,9.0,6.0,6.0,3.0,3.0,2.0,11.0,2.0,3.0,8.0,14.0,11.0,10.0,14.0,10.0,9.0,11.0,8.0,14.0,14.0,11.0
76,2002109665.0,António Gomes,GK,1.16,6.0,6.0,2.0,13.0,15.0,3.0,5.0,4.0,10.0,8.0,7.0,3.0,8.0,9.0,5.0,3.0,13.0,1.0,6.0,8.0,4.0,9.0,3.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,3.0,2.0,5.0,7.0,2.0,7.0,10.0,3.0,6.0,2.0,6.0,3.0,5.0,12.0,14.0,14.0,6.0
77,2002084462.0,Bilal Ayoub,GK,1.16,8.0,10.0,2.0,10.0,8.0,9.0,5.0,6.0,10.0,5.0,7.0,6.0,4.0,10.0,11.0,1.0,14.0,3.0,5.0,7.0,2.0,8.0,3.0,3.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,7.0,6.0,2.0,5.0,7.0,7.0,12.0,14.0,10.0,4.0
78,2002095505.0,Wayne Ellis,GK,1.56,9.0,12.0,10.0,14.0,12.0,6.0,9.0,10.0,8.0,6.0,10.0,8.0,13.0,11.0,13.0,3.0,13.0,2.0,11.0,7.0,4.0,11.0,5.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,3.0,3.0,8.0,2.0,1.0,8.0,13.0,11.0,7.0,11.0,13.0,9.0,14.0,14.0,9.0,15.0,11.0
79,2002081304.0,Marcus Jeppesen,GK,1.22,8.0,16.0,14.0,8.0,10.0,7.0,8.0,7.0,6.0,10.0,7.0,6.0,13.0,12.0,6.0,2.0,11.0,1.0,14.0,8.0,7.0,8.0,3.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,3.0,7.0,2.0,2.0,10.0,8.0,7.0,11.0,7.0,15.0,8.0,12.0,11.0,15.0,10.0,11.0
80,29217210.0,Matty Alexander,GK,1.19,6.0,9.0,9.0,8.0,8.0,10.0,8.0,10.0,12.0,10.0,10.0,9.0,8.0,9.0,7.0,4.0,7.0,8.0,9.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,5.0,11.0,9.0,9.0,9.0,12.0,10.0,10.0,10.0,11.0,10.0,8.0
81,2002083693.0,Shady Abdoun,GK,0.97,7.0,13.0,16.0,13.0,6.0,10.0,9.0,9.0,11.0,12.0,7.0,8.0,14.0,16.0,15.0,1.0,15.0,3.0,14.0,11.0,9.0,8.0,3.0,3.0,3.0,1.0,7.0,6.0,1.0,2.0,2.0,2.0,12.0,3.0,2.0,7.0,14.0,14.0,13.0,2.0,13.0,12.0,12.0,9.0,15.0,14.0,12.0
82,2002101010.0,Ariel Phillip,GK,0.91,3.0,8.0,6.0,5.0,7.0,4.0,8.0,4.0,8.0,7.0,6.0,5.0,8.0,12.0,10.0,3.0,6.0,3.0,6.0,15.0,4.0,12.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,6.0,7.0,5.0,2.0,11.0,12.0,7.0,10.0,9.0,12.0,4.0
83,28127133.0,Chituru Odunze,GK,1.0,10.0,5.0,14.0,17.0,9.0,11.0,5.0,13.0,5.0,10.0,13.0,11.0,11.0,12.0,5.0,1.0,3.0,3.0,9.0,7.0,7.0,6.0,3.0,3.0,3.0,3.0,3.0,8.0,1.0,2.0,1.0,1.0,11.0,4.0,1.0,4.0,18.0,8.0,11.0,5.0,13.0,12.0,11.0,5.0,6.0,9.0,9.0
84,2002081140.0,Bogdan Stawowy,GK,1.48,9.0,10.0,14.0,12.0,13.0,7.0,11.0,9.0,11.0,11.0,7.0,7.0,9.0,7.0,11.0,3.0,6.0,3.0,7.0,12.0,17.0,8.0,3.0,3.0,3.0,3.0,4.0,6.0,1.0,2.0,2.0,3.0,8.0,2.0,2.0,8.0,11.0,12.0,12.0,10.0,11.0,12.0,12.0,15.0,11.0,8.0,13.0
85,29154412.0,Andrew Thomas,GK,1.0,13.0,8.0,9.0,12.0,11.0,12.0,6.0,7.0,5.0,7.0,15.0,6.0,12.0,14.0,17.0,1.0,1.0,3.0,10.0,9.0,8.0,8.0,1.0,2.0,1.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,14.0,12.0,8.0,5.0,8.0,10.0,13.0,12.0,12.0,5.0,9.0
86,29131732.0,George Legg,GK,1.16,10.0,12.0,9.0,9.0,7.0,9.0,6.0,9.0,5.0,10.0,10.0,6.0,4.0,7.0,2.0,3.0,10.0,3.0,8.0,8.0,6.0,6.0,3.0,2.0,1.0,3.0,5.0,6.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,12.0,7.0,9.0,8.0,10.0,6.0,4.0,4.0,9.0,10.0,7.0
87,2002080598.0,Georgi Pangev,GK,1.12,7.0,13.0,14.0,15.0,15.0,10.0,13.0,12.0,10.0,12.0,10.0,7.0,12.0,11.0,16.0,1.0,15.0,1.0,12.0,9.0,12.0,13.0,2.0,1.0,2.0,1.0,5.0,7.0,1.0,3.0,1.0,1.0,9.0,5.0,2.0,7.0,14.0,14.0,11.0,12.0,9.0,11.0,13.0,6.0,15.0,14.0,13.0
88,81052663.0,Jeadine White,GK,0.4,12.0,13.0,12.0,15.0,14.0,12.0,12.0,12.0,6.0,12.0,12.0,10.0,12.0,11.0,14.0,1.0,12.0,3.0,11.0,10.0,11.0,9.0,5.0,2.0,2.0,2.0,3.0,9.0,3.0,1.0,1.0,2.0,10.0,3.0,2.0,8.0,12.0,13.0,12.0,4.0,11.0,11.0,14.0,7.0,12.0,12.0,12.0
89,35017428.0,Marc-André ter Stegen,GK,0.56,14.0,13.0,15.0,15.0,15.0,11.0,12.0,14.0,11.0,17.0,15.0,17.0,15.0,12.0,18.0,5.0,14.0,3.0,12.0,13.0,11.0,11.0,5.0,2.0,1.0,3.0,13.0,7.0,6.0,3.0,1.0,3.0,17.0,8.0,1.0,14.0,12.0,15.0,15.0,12.0,15.0,19.0,16.0,10.0,18.0,18.0,17.0
90,2002084425.0,Ahmed Attia,GK,1.05,5.0,8.0,6.0,12.0,15.0,4.0,6.0,6.0,10.0,9.0,5.0,6.0,12.0,12.0,10.0,3.0,6.0,2.0,8.0,8.0,5.0,8.0,3.0,3.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,7.0,12.0,9.0,8.0,2.0,11.0,7.0,10.0,7.0,13.0,11.0,8.0
91,2002075620.0,Mario Ulloa,GK,1.5,12.0,12.0,8.0,14.0,11.0,8.0,10.0,9.0,10.0,7.0,10.0,9.0,14.0,15.0,13.0,2.0,11.0,3.0,12.0,12.0,20.0,13.0,3.0,1.0,3.0,2.0,6.0,5.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,10.0,11.0,11.0,10.0,1.0,9.0,9.0,7.0,15.0,15.0,8.0,8.0
92,66000930.0,Kim Seung-Gyu,GK,1.37,10.0,11.0,12.0,12.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0,12.0,12.0,12.0,17.0,11.0,11.0,11.0,13.0,10.0,13.0,11.0,4.0,1.0,3.0,2.0,12.0,8.0,10.0,3.0,3.0,3.0,12.0,1.0,1.0,12.0,15.0,15.0,16.0,11.0,15.0,13.0,16.0,12.0,12.0,11.0,12.0
93,85094520.0,Mike Maignan,GK,0.53,9.0,16.0,14.0,15.0,17.0,12.0,13.0,14.0,8.0,15.0,14.0,15.0,16.0,14.0,15.0,6.0,15.0,1.0,15.0,15.0,14.0,12.0,1.0,1.0,6.0,1.0,12.0,1.0,5.0,10.0,5.0,1.0,13.0,9.0,5.0,12.0,14.0,15.0,16.0,13.0,14.0,16.0,16.0,9.0,17.0,7.0,15.0
94,2002085345.0,David Leach,GK,1.23,4.0,8.0,5.0,13.0,18.0,4.0,3.0,5.0,10.0,5.0,7.0,6.0,8.0,9.0,12.0,2.0,5.0,2.0,6.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,7.0,1.0,3.0,8.0,10.0,10.0,10.0,1.0,14.0,10.0,9.0,11.0,10.0,8.0,5.0
95,33001438.0,Lukás Hrádecký,GK,1.36,10.0,12.0,10.0,14.0,15.0,7.0,7.0,8.0,10.0,12.0,14.0,13.0,14.0,13.0,14.0,8.0,13.0,1.0,11.0,13.0,9.0,12.0,4.0,2.0,1.0,2.0,10.0,6.0,6.0,3.0,1.0,1.0,11.0,8.0,1.0,9.0,15.0,15.0,13.0,11.0,14.0,14.0,18.0,9.0,16.0,14.0,17.0
96,29151100.0,Ashley Maynard-Brewer,GK,1.23,13.0,8.0,5.0,13.0,16.0,11.0,2.0,6.0,10.0,12.0,13.0,7.0,13.0,14.0,5.0,1.0,9.0,2.0,12.0,8.0,11.0,7.0,4.0,3.0,2.0,3.0,2.0,8.0,1.0,3.0,3.0,2.0,12.0,2.0,1.0,3.0,14.0,13.0,8.0,5.0,14.0,13.0,11.0,8.0,12.0,11.0,7.0
97,29022550.0,Jeroen Zoet,GK,1.17,8.0,10.0,11.0,14.0,15.0,8.0,14.0,10.0,7.0,13.0,11.0,13.0,12.0,12.0,18.0,4.0,13.0,3.0,14.0,14.0,14.0,17.0,1.0,1.0,3.0,2.0,9.0,6.0,3.0,1.0,3.0,1.0,12.0,2.0,3.0,12.0,13.0,13.0,14.0,6.0,12.0,12.0,15.0,10.0,15.0,13.0,14.0
98,14020367.0,Emiliano Martínez,GK,0.68,9.0,16.0,12.0,15.0,13.0,9.0,11.0,11.0,7.0,13.0,12.0,12.0,14.0,13.0,14.0,8.0,13.0,11.0,13.0,12.0,8.0,13.0,3.0,1.0,1.0,2.0,12.0,1.0,5.0,1.0,2.0,3.0,13.0,3.0,2.0,11.0,15.0,14.0,12.0,10.0,16.0,14.0,16.0,10.0,18.0,14.0,13.0
99,2002095809.0,Siseko Nzuza,GK,1.62,12.0,10.0,13.0,11.0,12.0,9.0,10.0,7.0,10.0,11.0,13.0,9.0,12.0,13.0,12.0,1.0,8.0,1.0,8.0,9.0,5.0,11.0,3.0,1.0,3.0,2.0,6.0,8.0,1.0,1.0,3.0,1.0,10.0,2.0,1.0,7.0,12.0,8.0,12.0,4.0,13.0,11.0,10.0,10.0,14.0,6.0,11.0
100,22056581.0,Dimitar Mitov,GK,1.18,10.0,13.0,11.0,13.0,10.0,10.0,10.0,11.0,9.0,10.0,10.0,9.0,10.0,10.0,3.0,5.0,11.0,8.0,10.0,8.0,8.0,8.0,3.0,1.0,3.0,3.0,9.0,1.0,5.0,2.0,2.0,1.0,10.0,1.0,3.0,9.0,13.0,12.0,11.0,10.0,13.0,13.0,11.0,6.0,14.0,10.0,12.0
101,2002096127.0,Rube Vanbrabant,GK,0.96,10.0,14.0,10.0,11.0,15.0,9.0,4.0,6.0,7.0,9.0,10.0,7.0,10.0,14.0,10.0,1.0,11.0,1.0,10.0,5.0,6.0,4.0,3.0,3.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,3.0,7.0,3.0,2.0,8.0,10.0,13.0,10.0,1.0,13.0,12.0,5.0,12.0,15.0,10.0,8.0
102,2000122933.0,Eric Hanbury,GK,1.16,11.0,12.0,11.0,10.0,12.0,8.0,8.0,8.0,9.0,9.0,8.0,10.0,11.0,10.0,15.0,1.0,7.0,1.0,12.0,9.0,6.0,5.0,3.0,2.0,1.0,1.0,9.0,5.0,2.0,2.0,3.0,2.0,9.0,1.0,2.0,7.0,11.0,9.0,9.0,5.0,11.0,9.0,11.0,5.0,12.0,6.0,8.0
103,2002084463.0,Ahmed Jamaan,GK,1.17,2.0,14.0,6.0,10.0,12.0,1.0,2.0,1.0,8.0,4.0,5.0,3.0,3.0,14.0,13.0,2.0,5.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,9.0,6.0,5.0,1.0,13.0,3.0,2.0,10.0,13.0,5.0,4.0
104,2002083368.0,Samuel Awandjinou,GK,1.0,7.0,13.0,12.0,14.0,15.0,10.0,5.0,7.0,16.0,7.0,5.0,6.0,8.0,9.0,18.0,2.0,3.0,3.0,10.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,15.0,8.0,8.0,2.0,5.0,5.0,6.0,7.0,10.0,7.0,3.0
105,28086652.0,Conor O'Keefe,GK,1.33,8.0,11.0,8.0,12.0,12.0,8.0,8.0,8.0,10.0,9.0,11.0,6.0,10.0,8.0,13.0,5.0,10.0,2.0,9.0,9.0,6.0,9.0,3.0,7.0,5.0,1.0,6.0,4.0,3.0,2.0,1.0,3.0,7.0,3.0,2.0,6.0,5.0,5.0,16.0,3.0,9.0,11.0,10.0,7.0,11.0,11.0,7.0
106,29233177.0,Antoni Bort,GK,1.16,8.0,13.0,10.0,13.0,9.0,6.0,7.0,10.0,6.0,7.0,14.0,9.0,10.0,15.0,15.0,1.0,5.0,1.0,6.0,7.0,8.0,5.0,2.0,2.0,2.0,2.0,5.0,7.0,1.0,2.0,2.0,2.0,7.0,1.0,2.0,4.0,14.0,10.0,9.0,5.0,9.0,10.0,9.0,13.0,10.0,6.0,10.0
107,2002102681.0,Daniele Manganiello,GK,1.0,7.0,12.0,7.0,9.0,15.0,7.0,9.0,6.0,9.0,7.0,10.0,7.0,11.0,10.0,17.0,3.0,6.0,3.0,10.0,7.0,11.0,11.0,3.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,9.0,12.0,13.0,8.0,2.0,13.0,13.0,12.0,10.0,8.0,13.0,8.0
108,33044620.0,Carljohan Eriksson,GK,1.26,9.0,11.0,12.0,13.0,12.0,9.0,9.0,12.0,6.0,11.0,12.0,11.0,12.0,12.0,13.0,3.0,10.0,5.0,12.0,11.0,10.0,10.0,4.0,1.0,1.0,3.0,8.0,6.0,9.0,3.0,2.0,3.0,8.0,4.0,2.0,6.0,15.0,8.0,11.0,10.0,13.0,12.0,14.0,7.0,13.0,15.0,14.0
109,83190946.0,Dani Figueira,GK,0.91,13.0,13.0,12.0,15.0,10.0,13.0,10.0,12.0,12.0,13.0,11.0,13.0,13.0,13.0,13.0,9.0,12.0,1.0,13.0,12.0,12.0,12.0,4.0,3.0,2.0,1.0,11.0,9.0,8.0,2.0,3.0,3.0,13.0,4.0,2.0,11.0,14.0,10.0,13.0,8.0,15.0,13.0,15.0,10.0,15.0,11.0,13.0
110,2002083738.0,José Castillo,GK,1.35,8.0,12.0,10.0,10.0,11.0,9.0,2.0,2.0,10.0,5.0,12.0,9.0,10.0,8.0,3.0,2.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,7.0,7.0,6.0,1.0,9.0,11.0,8.0,7.0,7.0,14.0,3.0
111,91013663.0,Daniel Heuer Fernandes,GK,0.48,11.0,12.0,11.0,13.0,14.0,10.0,9.0,11.0,10.0,12.0,11.0,14.0,13.0,14.0,13.0,7.0,11.0,1.0,12.0,14.0,9.0,12.0,5.0,1.0,1.0,1.0,10.0,8.0,6.0,3.0,1.0,3.0,13.0,5.0,1.0,12.0,11.0,10.0,13.0,12.0,12.0,12.0,16.0,9.0,15.0,14.0,13.0
112,28066231.0,Ian Lawlor,GK,1.36,7.0,10.0,7.0,13.0,10.0,8.0,6.0,10.0,8.0,10.0,12.0,12.0,9.0,10.0,14.0,1.0,8.0,8.0,10.0,10.0,8.0,8.0,3.0,1.0,2.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,8.0,1.0,1.0,7.0,13.0,9.0,8.0,5.0,12.0,8.0,13.0,8.0,13.0,11.0,12.0
113,22071545.0,Ivan Dyulgerov,GK,1.6,12.0,12.0,12.0,14.0,14.0,11.0,12.0,14.0,9.0,14.0,13.0,12.0,14.0,11.0,15.0,5.0,13.0,7.0,13.0,14.0,11.0,11.0,3.0,2.0,2.0,1.0,8.0,7.0,9.0,1.0,3.0,1.0,10.0,1.0,1.0,6.0,13.0,12.0,12.0,7.0,12.0,11.0,15.0,13.0,13.0,13.0,14.0
114,28081279.0,Russ Griffiths,GK,1.31,9.0,12.0,8.0,10.0,10.0,8.0,7.0,6.0,9.0,8.0,10.0,7.0,8.0,8.0,16.0,3.0,7.0,4.0,11.0,9.0,5.0,7.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,3.0,3.0,8.0,3.0,2.0,6.0,11.0,8.0,10.0,7.0,9.0,10.0,8.0,6.0,8.0,9.0,6.0
115,2002083700.0,Abdoulaye Diakhaté,GK,1.12,8.0,11.0,9.0,13.0,13.0,6.0,11.0,7.0,7.0,9.0,11.0,11.0,14.0,16.0,15.0,3.0,10.0,2.0,10.0,14.0,6.0,13.0,4.0,3.0,3.0,2.0,5.0,7.0,1.0,1.0,2.0,3.0,5.0,3.0,3.0,10.0,8.0,11.0,10.0,2.0,14.0,10.0,11.0,10.0,16.0,9.0,12.0
116,25038212.0,Jindřich Staněk,GK,1.34,13.0,16.0,14.0,17.0,14.0,7.0,10.0,16.0,9.0,10.0,13.0,9.0,14.0,12.0,12.0,14.0,8.0,2.0,9.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,7.0,3.0,6.0,3.0,14.0,7.0,6.0,2.0,5.0,6.0,16.0,11.0,7.0,10.0,13.0,9.0,15.0,15.0,14.0,14.0,14.0
117,43152255.0,Emil Audero,GK,0.57,12.0,13.0,13.0,15.0,18.0,12.0,12.0,13.0,12.0,13.0,13.0,12.0,12.0,13.0,15.0,10.0,16.0,1.0,13.0,14.0,10.0,13.0,4.0,1.0,3.0,3.0,7.0,6.0,5.0,1.0,1.0,2.0,11.0,5.0,1.0,6.0,11.0,12.0,12.0,4.0,10.0,13.0,16.0,10.0,15.0,10.0,16.0
118,43094150.0,Ivan Provedel,GK,0.61,12.0,14.0,12.0,15.0,13.0,12.0,11.0,11.0,6.0,13.0,12.0,12.0,13.0,13.0,16.0,3.0,10.0,7.0,14.0,14.0,16.0,15.0,7.0,2.0,3.0,2.0,10.0,8.0,1.0,3.0,2.0,1.0,12.0,2.0,1.0,11.0,13.0,13.0,14.0,4.0,15.0,16.0,16.0,13.0,17.0,11.0,14.0
119,2000191310.0,Matt Martin,GK,1.19,2.0,9.0,7.0,12.0,15.0,3.0,5.0,4.0,13.0,5.0,13.0,5.0,5.0,13.0,13.0,1.0,13.0,2.0,7.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,12.0,10.0,6.0,5.0,12.0,6.0,10.0,9.0,13.0,6.0,7.0
120,37013322.0,Benjamin van Leer,GK,1.06,8.0,10.0,12.0,14.0,15.0,8.0,10.0,8.0,9.0,12.0,12.0,14.0,13.0,13.0,11.0,2.0,9.0,3.0,12.0,10.0,11.0,11.0,1.0,3.0,2.0,2.0,8.0,6.0,2.0,2.0,3.0,3.0,13.0,5.0,3.0,10.0,12.0,14.0,11.0,8.0,13.0,11.0,13.0,8.0,13.0,12.0,13.0
121,2002095535.0,Hamza Jbira,GK,1.36,8.0,12.0,14.0,14.0,8.0,9.0,11.0,9.0,8.0,9.0,8.0,10.0,12.0,8.0,18.0,1.0,11.0,1.0,9.0,5.0,11.0,6.0,4.0,1.0,3.0,3.0,8.0,7.0,1.0,3.0,2.0,3.0,10.0,2.0,3.0,6.0,14.0,12.0,12.0,2.0,15.0,13.0,12.0,11.0,14.0,11.0,11.0
122,91017776.0,Janis Blaswich,GK,1.0,8.0,9.0,10.0,15.0,12.0,6.0,9.0,11.0,10.0,12.0,12.0,12.0,13.0,12.0,12.0,1.0,8.0,2.0,12.0,12.0,8.0,12.0,4.0,3.0,2.0,3.0,9.0,6.0,8.0,3.0,2.0,2.0,9.0,4.0,3.0,8.0,13.0,13.0,13.0,9.0,14.0,14.0,16.0,9.0,15.0,12.0,11.0
123,2000023991.0,Edoardo Mecchia,GK,1.31,10.0,6.0,9.0,14.0,12.0,11.0,7.0,10.0,11.0,5.0,13.0,10.0,14.0,13.0,16.0,3.0,11.0,3.0,11.0,5.0,6.0,4.0,4.0,3.0,2.0,2.0,3.0,6.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,2.0,14.0,13.0,7.0,8.0,11.0,12.0,12.0,15.0,12.0,11.0,8.0
124,2002103591.0,Kelvin Carvalho,GK,1.14,6.0,11.0,1.0,7.0,13.0,4.0,4.0,1.0,17.0,2.0,12.0,2.0,2.0,11.0,6.0,2.0,10.0,3.0,2.0,16.0,7.0,9.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,6.0,5.0,6.0,4.0,2.0,13.0,8.0,3.0,9.0,13.0,10.0,5.0
125,2000106513.0,Jonathan Macaulay,GK,1.33,11.0,11.0,10.0,11.0,16.0,11.0,9.0,9.0,9.0,9.0,14.0,7.0,7.0,12.0,11.0,3.0,9.0,1.0,9.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,4.0,12.0,7.0,8.0,5.0,13.0,11.0,7.0,10.0,13.0,5.0,5.0
126,91135873.0,Julian Pollersbeck,GK,1.55,11.0,14.0,13.0,16.0,12.0,9.0,9.0,13.0,10.0,14.0,12.0,11.0,11.0,10.0,10.0,3.0,7.0,2.0,11.0,11.0,7.0,13.0,3.0,3.0,1.0,2.0,10.0,6.0,6.0,2.0,2.0,1.0,10.0,3.0,2.0,8.0,14.0,11.0,11.0,14.0,12.0,9.0,14.0,11.0,13.0,19.0,9.0
